,inRemoteIP,inRemotePort,inLocIP,inLocPort,outLocIP,outLocPort,outRemoteIP,outRemotePort,M Address A,M Port A,M Address B,M Port B,M Packets,M Bytes,M Stream ID,M Rel Start,M Duration,M Flows,Server Name,W Address A,W Port A,W Address B,W Port B,W Packets,W Bytes,W Stream ID,W Rel Start,W Duration,W Flows
94,198.18.0.1,60840,198.18.0.81,443,192.168.5.2,60841,221.5.100.174,2011,198.18.0.1,60840,198.18.0.81,443,28,7041,45,10.684968,65.318701,3,open.spotify.com,192.168.5.2,60841,221.5.100.174,2011,29,9644,37,10.801898,65.355185,3
95,198.18.0.1,60847,198.18.0.85,443,192.168.5.2,60851,221.5.100.174,2011,198.18.0.1,60847,198.18.0.85,443,79,12578,48,11.261058,236.987088,11,apresolve.spotify.com,192.168.5.2,60851,221.5.100.174,2011,71,22095,41,11.37965,237.025543,11
96,198.18.0.1,60848,198.18.0.86,443,192.168.5.2,60856,221.5.100.174,2011,198.18.0.1,60848,198.18.0.86,443,265,74969,49,11.262653,236.985416,69,api-partner.spotify.com,192.168.5.2,60856,221.5.100.174,2011,238,115020,42,11.381241,237.023908,69
97,198.18.0.1,60849,198.18.0.87,443,192.168.5.2,60857,221.5.100.174,2011,198.18.0.1,60849,198.18.0.87,443,77,12659,50,11.262957,236.985037,9,clienttoken.spotify.com,192.168.5.2,60857,221.5.100.174,2011,66,20193,43,11.381378,237.023517,9
98,198.18.0.1,60852,198.18.0.83,443,192.168.5.2,60859,221.5.100.174,2011,198.18.0.1,60852,198.18.0.83,443,1555,1230480,52,11.265029,120.172649,6,encore.scdn.co,192.168.5.2,60859,221.5.100.174,2011,593,610380,45,11.382266,120.521204,6
99,198.18.0.1,60850,198.18.0.83,443,192.168.5.2,60858,221.5.100.174,2011,198.18.0.1,60850,198.18.0.83,443,18,7284,51,11.264234,0.0927980000000001,3,encore.scdn.co,192.168.5.2,60858,221.5.100.174,2011,21,8174,44,11.381898,0.1289490000000004,3
100,198.18.0.1,60854,198.18.0.83,443,192.168.5.2,60862,221.5.100.174,2011,198.18.0.1,60854,198.18.0.83,443,18,7222,54,11.265472,0.0919369999999997,3,encore.scdn.co,192.168.5.2,60862,221.5.100.174,2011,22,9712,48,11.383135,0.1287720000000014,4
101,198.18.0.1,60853,198.18.0.83,443,192.168.5.2,60860,221.5.100.174,2011,198.18.0.1,60853,198.18.0.83,443,14,6910,53,11.265267,0.0919410000000002,2,encore.scdn.co,192.168.5.2,60860,221.5.100.174,2011,20,8141,46,11.383079,0.1288539999999987,2
102,198.18.0.1,60855,198.18.0.83,443,192.168.5.2,60861,221.5.100.174,2011,198.18.0.1,60855,198.18.0.83,443,26,8339,55,11.265732,57.808388,4,encore.scdn.co,192.168.5.2,60861,221.5.100.174,2011,27,10984,47,11.383125,12.840414,4
103,198.18.0.1,60864,198.18.0.90,443,192.168.5.2,60870,221.5.100.174,2011,198.18.0.1,60864,198.18.0.90,443,26,7204,57,11.268438,64.73476099999999,3,gae2-dealer.spotify.com,192.168.5.2,60870,221.5.100.174,2011,31,9653,50,11.385066,64.771512,3
104,198.18.0.1,60868,198.18.0.84,443,192.168.5.2,60876,221.5.100.174,2011,198.18.0.1,60868,198.18.0.84,443,4104,2986614,61,11.269577,236.980248,266,open.spotifycdn.com,192.168.5.2,60876,221.5.100.174,2011,1736,1706127,53,11.38634,237.018639,266
105,198.18.0.1,60865,198.18.0.84,443,192.168.5.2,60873,221.5.100.174,2011,198.18.0.1,60865,198.18.0.84,443,5364,4162538,58,11.26899,236.98061,27,open.spotifycdn.com,192.168.5.2,60873,221.5.100.174,2011,2069,2087202,51,11.385747,237.019382,27
106,198.18.0.1,60866,198.18.0.84,443,192.168.5.2,60875,221.5.100.174,2011,198.18.0.1,60866,198.18.0.84,443,22,10291,59,11.269249,0.0926329999999993,3,open.spotifycdn.com,192.168.5.2,60875,221.5.100.174,2011,22,11250,52,11.38619,0.132359000000001,3
107,198.18.0.1,60874,198.18.0.89,443,192.168.5.2,60880,221.5.100.174,2011,198.18.0.1,60874,198.18.0.89,443,32,10757,64,11.270644,64.733088,3,pl.scdn.co,192.168.5.2,60880,221.5.100.174,2011,31,10290,57,11.387342,64.769809,3
108,198.18.0.1,60863,198.18.0.88,443,192.168.5.2,60869,221.5.100.174,2011,198.18.0.1,60863,198.18.0.88,443,514,183964,56,11.268176,236.981503,116,gae2-spclient.spotify.com,192.168.5.2,60869,221.5.100.174,2011,487,267222,49,11.385061,237.02151,116
109,198.18.0.1,60867,198.18.0.84,443,192.168.5.2,60877,221.5.100.174,2011,198.18.0.1,60867,198.18.0.84,443,10,2265,60,11.269416,0.0928710000000005,1,open.spotifycdn.com,192.168.5.2,60877,221.5.100.174,2011,17,9088,54,11.386498,0.0928149999999998,2
110,198.18.0.1,60881,198.18.0.84,443,192.168.5.2,60886,221.5.100.174,2011,198.18.0.1,60881,198.18.0.84,443,10,2265,65,11.273973,0.0884110000000006,1,open.spotifycdn.com,192.168.5.2,60886,221.5.100.174,2011,19,9884,59,11.39114,0.0890029999999999,2
111,198.18.0.1,60883,198.18.0.92,443,192.168.5.2,60888,221.5.100.174,2011,198.18.0.1,60883,198.18.0.92,443,28,8027,67,11.275049,64.72864200000001,4,pixel-static.spotify.com,192.168.5.2,60888,221.5.100.174,2011,31,10871,60,11.391842,64.764686,4
112,198.18.0.1,60882,198.18.0.91,443,192.168.5.2,60885,221.5.100.174,2011,198.18.0.1,60882,198.18.0.91,443,28,8052,66,11.274167,64.729547,4,pixel.spotify.com,192.168.5.2,60885,221.5.100.174,2011,29,10489,58,11.391133,64.76662,4
113,198.18.0.1,60884,198.18.0.84,443,192.168.5.2,60889,221.5.100.174,2011,198.18.0.1,60884,198.18.0.84,443,10,2265,68,11.275312,0.0871329999999996,1,open.spotifycdn.com,192.168.5.2,60889,221.5.100.174,2011,19,10158,61,11.391901,0.0908419999999985,2
114,198.18.0.1,60887,198.18.0.93,443,192.168.5.2,60890,221.5.100.174,2011,198.18.0.1,60887,198.18.0.93,443,28,8351,69,11.276437,64.726945,3,open-exp.spotifycdn.com,192.168.5.2,60890,221.5.100.174,2011,30,9958,62,11.393306,64.763868,3
115,198.18.0.1,60892,198.18.0.94,443,192.168.5.2,60895,221.5.100.174,2011,198.18.0.1,60892,198.18.0.94,443,32,10761,71,11.283086,64.720253,3,mosaic.scdn.co,192.168.5.2,60895,221.5.100.174,2011,32,12071,64,11.400107,64.757016,3
116,198.18.0.1,60891,198.18.0.95,443,192.168.5.2,60894,221.5.100.174,2011,198.18.0.1,60891,198.18.0.95,443,27,8290,70,11.282834,57.792257,4,i.scdn.co,192.168.5.2,60894,221.5.100.174,2011,28,10426,63,11.39988,12.823659,4
117,198.18.0.1,60893,198.18.0.97,443,192.168.5.2,60897,221.5.100.174,2011,198.18.0.1,60893,198.18.0.97,443,32,10800,72,11.284203,64.71901799999999,3,lineup-images.scdn.co,192.168.5.2,60897,221.5.100.174,2011,31,11647,65,11.400944,64.75566500000001,3
118,198.18.0.1,60898,198.18.0.98,443,192.168.5.2,60902,221.5.100.174,2011,198.18.0.1,60898,198.18.0.98,443,32,10732,74,11.286017,64.717113,3,daily-mix.scdn.co,192.168.5.2,60902,221.5.100.174,2011,32,11425,67,11.402874,64.752903,3
119,198.18.0.1,60899,198.18.0.99,443,192.168.5.2,60903,221.5.100.174,2011,198.18.0.1,60899,198.18.0.99,443,116,19326,75,11.28627,236.961316,23,api.spotify.com,192.168.5.2,60903,221.5.100.174,2011,101,36020,68,11.403195,237.00187,23
120,198.18.0.1,60901,198.18.0.100,443,192.168.5.2,60904,221.5.100.174,2011,198.18.0.1,60901,198.18.0.100,443,133,22184,76,11.287344,236.960093,29,spclient.wg.spotify.com,192.168.5.2,60904,221.5.100.174,2011,114,44144,69,11.403955,237.001047,29
121,198.18.0.1,60896,198.18.0.96,443,192.168.5.2,60900,221.5.100.174,2011,198.18.0.1,60896,198.18.0.96,443,28,8035,73,11.285199,64.71795399999999,4,exp.wg.spotify.com,192.168.5.2,60900,221.5.100.174,2011,31,10632,66,11.401886,64.75644899999999,4
122,198.18.0.1,60913,198.18.0.90,443,192.168.5.2,60914,221.5.100.174,2011,198.18.0.1,60913,198.18.0.90,443,581,421534,82,12.153349,235.915333,21,gae2-dealer.spotify.com,192.168.5.2,60914,221.5.100.174,2011,352,289831,74,12.270534,235.95143,21
123,198.18.0.1,60934,198.18.0.95,443,192.168.5.2,60936,221.5.100.174,2011,198.18.0.1,60934,198.18.0.95,443,622,466727,95,13.831033,170.326528,16,i.scdn.co,192.168.5.2,60936,221.5.100.174,2011,325,295870,85,13.948449,125.35689800000002,16
124,198.18.0.1,60933,198.18.0.95,443,192.168.5.2,60937,221.5.100.174,2011,198.18.0.1,60933,198.18.0.95,443,10,2287,94,13.83076,0.0851950000000005,1,i.scdn.co,192.168.5.2,60937,221.5.100.174,2011,18,8409,84,13.948448,0.083559000000001,2
125,198.18.0.1,60935,198.18.0.109,443,192.168.5.2,60938,221.5.100.174,2011,198.18.0.1,60935,198.18.0.109,443,227,151550,96,13.831928,165.193695,8,misc.scdn.co,192.168.5.2,60938,221.5.100.174,2011,136,104625,86,13.949075,120.224661,8
126,198.18.0.1,60939,198.18.0.92,443,192.168.5.2,60941,221.5.100.174,2011,198.18.0.1,60939,198.18.0.92,443,70,14073,97,13.931714,234.31552,7,pixel-static.spotify.com,192.168.5.2,60941,221.5.100.174,2011,62,18200,87,14.050681,234.355318,7
127,198.18.0.1,60953,198.18.0.111,443,192.168.5.2,60954,221.5.100.174,2011,198.18.0.1,60953,198.18.0.111,443,83,17256,109,14.310808,233.93674,9,www.spotify.com,192.168.5.2,60954,221.5.100.174,2011,75,23861,89,14.428244,233.976582,9
128,198.18.0.1,60955,198.18.0.91,443,192.168.5.2,60957,221.5.100.174,2011,198.18.0.1,60955,198.18.0.91,443,70,13004,110,14.427904,233.819402,7,pixel.spotify.com,192.168.5.2,60957,221.5.100.174,2011,60,15319,90,14.545684,233.859275,7
129,198.18.0.1,60961,198.18.0.115,443,192.168.5.2,60962,221.5.100.174,2011,198.18.0.1,60961,198.18.0.115,443,10341,8220755,113,14.858595,233.390264,20,web-sdk-assets.spotifycdn.com,192.168.5.2,60962,221.5.100.174,2011,3896,3887803,94,14.976556,233.428318,20
130,198.18.0.1,60963,198.18.0.115,443,192.168.5.2,60964,221.5.100.174,2011,198.18.0.1,60963,198.18.0.115,443,10,2275,114,14.867616,0.0794540000000001,1,web-sdk-assets.spotifycdn.com,192.168.5.2,60964,221.5.100.174,2011,17,9301,95,14.985618,0.0851039999999994,2
131,198.18.0.1,60965,198.18.0.115,443,192.168.5.2,60966,221.5.100.174,2011,198.18.0.1,60965,198.18.0.115,443,10,2307,115,14.923383,0.0391710000000014,1,web-sdk-assets.spotifycdn.com,192.168.5.2,60966,221.5.100.174,2011,16,4997,96,15.040639,0.083717,1
132,198.18.0.1,60972,198.18.0.135,443,192.168.5.2,60973,221.5.100.174,2011,198.18.0.1,60972,198.18.0.135,443,854,682113,121,16.019429,0.3754550000000023,7,video-akpcw.spotifycdn.com,192.168.5.2,60973,221.5.100.174,2011,428,458382,97,16.136481,0.4174030000000002,8
133,198.18.0.1,60975,198.18.0.135,443,192.168.5.2,60976,221.5.100.174,2011,198.18.0.1,60975,198.18.0.135,443,732,550855,122,16.395294,231.856044,4,video-akpcw.spotifycdn.com,192.168.5.2,60976,221.5.100.174,2011,307,281470,99,16.513205,231.892959,4
134,198.18.0.1,60989,198.18.0.122,443,192.168.5.2,60990,221.5.100.174,2011,198.18.0.1,60989,198.18.0.122,443,61,13329,129,18.547562,229.703754,6,seektables.scdn.co,192.168.5.2,60990,221.5.100.174,2011,58,18880,104,18.664566,229.741617,6
135,198.18.0.1,60991,198.18.0.124,443,192.168.5.2,60992,221.5.100.174,2011,198.18.0.1,60991,198.18.0.124,443,11192,8952091,130,18.781064,229.470056,54,audio-ak-spotify-com.akamaized.net,192.168.5.2,60992,221.5.100.174,2011,3861,4281269,105,18.898008,229.50805,54
