,inRemoteIP,inRemotePort,inLocIP,inLocPort,outLocIP,outLocPort,outRemoteIP,outRemotePort,M Address A,M Port A,M Address B,M Port B,M Packets,M Bytes,M Stream ID,M Rel Start,M Duration,M Flows,Server Name,W Address A,W Port A,W Address B,W Port B,W Packets,W Bytes,W Stream ID,W Rel Start,W Duration,W Flows
52,198.18.0.1,59144,198.18.0.84,443,192.168.5.2,59148,221.5.100.174,2011,198.18.0.1,59144,198.18.0.84,443,10,2361,75,7.699099,0.0781899999999993,1,open.spotifycdn.com,192.168.5.2,59148,221.5.100.174,2011,19,10175,62,7.702373,0.0834489999999998,2
53,198.18.0.1,59146,198.18.0.96,443,192.168.5.2,59149,221.5.100.174,2011,198.18.0.1,59146,198.18.0.96,443,28,8035,76,7.700191,60.656821,4,exp.wg.spotify.com,192.168.5.2,59149,221.5.100.174,2011,31,9442,63,7.703369,60.694976,4
54,198.18.0.1,59139,198.18.0.97,443,192.168.5.2,59143,221.5.100.174,2011,198.18.0.1,59139,198.18.0.97,443,32,10736,72,7.697013,60.660067,3,lineup-images.scdn.co,192.168.5.2,59143,221.5.100.174,2011,31,11097,59,7.700768,60.703135,3
55,198.18.0.1,59142,198.18.0.84,443,192.168.5.2,59147,221.5.100.174,2011,198.18.0.1,59142,198.18.0.84,443,10,2265,74,7.698829,0.0784310000000001,1,open.spotifycdn.com,192.168.5.2,59147,221.5.100.174,2011,19,10258,61,7.702173,0.0894319999999995,2
56,198.18.0.1,59150,198.18.0.100,443,192.168.5.2,59154,221.5.100.174,2011,198.18.0.1,59150,198.18.0.100,443,128,21238,77,7.70695,239.235416,29,spclient.wg.spotify.com,192.168.5.2,59154,221.5.100.174,2011,113,40531,64,7.7109,239.275504,29
57,198.18.0.1,59151,198.18.0.99,443,192.168.5.2,59153,221.5.100.174,2011,198.18.0.1,59151,198.18.0.99,443,119,20072,78,7.707255,239.235379,21,api.spotify.com,192.168.5.2,59153,221.5.100.174,2011,101,36624,65,7.7109,239.275527,21
58,198.18.0.1,59152,198.18.0.98,443,192.168.5.2,59155,221.5.100.174,2011,198.18.0.1,59152,198.18.0.98,443,32,10732,79,7.708191,60.648841,3,daily-mix.scdn.co,192.168.5.2,59155,221.5.100.174,2011,32,12147,66,7.711394,60.68745,3
63,198.18.0.1,59164,198.18.0.90,443,192.168.5.2,59165,221.5.100.174,2011,198.18.0.1,59164,198.18.0.90,443,682,498531,86,8.609859,238.165018,21,gae2-dealer.spotify.com,192.168.5.2,59165,221.5.100.174,2011,373,319814,72,8.61434,238.204022,21
72,198.18.0.1,59183,198.18.0.109,443,192.168.5.2,59185,221.5.100.174,2011,198.18.0.1,59183,198.18.0.109,443,294,201940,97,10.233175,165.528782,6,misc.scdn.co,192.168.5.2,59185,221.5.100.174,2011,134,104634,82,10.236796,120.559942,6
73,198.18.0.1,59182,198.18.0.95,443,192.168.5.2,59184,221.5.100.174,2011,198.18.0.1,59182,198.18.0.95,443,726,534316,96,10.231855,186.398938,18,i.scdn.co,192.168.5.2,59184,221.5.100.174,2011,316,297336,81,10.235442,126.433089,18
75,198.18.0.1,59188,198.18.0.109,443,192.168.5.2,59189,221.5.100.174,2011,198.18.0.1,59188,198.18.0.109,443,18,7188,99,10.51468,0.1676920000000006,3,misc.scdn.co,192.168.5.2,59189,221.5.100.174,2011,22,8853,84,10.518675,0.2054179999999998,3
76,198.18.0.1,59190,198.18.0.92,443,192.168.5.2,59193,221.5.100.174,2011,198.18.0.1,59190,198.18.0.92,443,72,13684,100,10.746241,236.194235,7,pixel-static.spotify.com,192.168.5.2,59193,221.5.100.174,2011,63,18615,85,10.750487,236.234277,7
78,198.18.0.1,59206,198.18.0.111,443,192.168.5.2,59207,221.5.100.174,2011,198.18.0.1,59206,198.18.0.111,443,79,17341,111,10.941391,235.999107,9,www.spotify.com,192.168.5.2,59207,221.5.100.174,2011,72,26178,88,10.945883,236.040215,9
79,198.18.0.1,59208,198.18.0.91,443,192.168.5.2,59209,221.5.100.174,2011,198.18.0.1,59208,198.18.0.91,443,70,12141,113,11.246083,235.696255,7,pixel.spotify.com,192.168.5.2,59209,221.5.100.174,2011,62,16574,89,11.25029,235.73686,7
80,198.18.0.1,59212,198.18.0.115,443,192.168.5.2,59213,221.5.100.174,2011,198.18.0.1,59212,198.18.0.115,443,18,7904,116,11.522539,0.0935260000000006,3,web-sdk-assets.spotifycdn.com,192.168.5.2,59213,221.5.100.174,2011,20,10830,90,11.526265,0.1322709999999993,3
81,198.18.0.1,59214,198.18.0.115,443,192.168.5.2,59215,221.5.100.174,2011,198.18.0.1,59214,198.18.0.115,443,10220,8148437,117,11.525675,235.417065,20,web-sdk-assets.spotifycdn.com,192.168.5.2,59215,221.5.100.174,2011,3976,4082098,91,11.529846,235.456531,20
82,198.18.0.1,59220,198.18.0.135,443,192.168.5.2,59221,221.5.100.174,2011,198.18.0.1,59220,198.18.0.135,443,2510,1979987,122,12.74824,234.19536,10,video-akpcw.spotifycdn.com,192.168.5.2,59221,221.5.100.174,2011,941,978023,92,12.752454,234.234759,10
83,198.18.0.1,59224,198.18.0.122,443,192.168.5.2,59225,221.5.100.174,2011,198.18.0.1,59224,198.18.0.122,443,66,17284,129,15.954932,230.988606,6,seektables.scdn.co,192.168.5.2,59225,221.5.100.174,2011,56,17670,93,15.958408,231.028067,6
84,198.18.0.1,59226,198.18.0.124,443,192.168.5.2,59227,221.5.100.174,2011,198.18.0.1,59226,198.18.0.124,443,11873,9455639,130,16.206791,230.736781,54,audio-ak-spotify-com.akamaized.net,192.168.5.2,59227,221.5.100.174,2011,3964,4294668,94,16.210489,230.77718,54
